日期,区域,街道,小区,布局,总面积,月租价格
20180827,硚口,长丰常码头,电建小区,2室1厅,83平米,1700
20180827,硚口,长丰常码头,凯旋佳园,9室1厅,175平米,4900
20180827,硚口,长丰常码头,天嘉园,2室2厅,100平米,2300
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,116平米,3200
20180827,硚口,长丰常码头,楚天都市金园,7室0厅,160平米,1200
20180827,硚口,长丰常码头,凯旋佳园,9室1厅,175平米,4900
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,133平米,3300
20180827,硚口,长丰常码头,天顺园九村,2室2厅,95平米,2700
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,120平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,2室1厅,78平米,2500
20180827,硚口,长丰常码头,华生汉口城市广场北区,2室1厅,80平米,2600
20180827,硚口,长丰常码头,团结佳兴园,4室1厅,124平米,3200
20180827,硚口,长丰常码头,华润翡翠城,2室1厅,83平米,1800
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,121平米,3200
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,97平米,2200
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,96平米,3200
20180827,硚口,长丰常码头,中铁北苑,3室2厅,118平米,2500
20180827,硚口,长丰常码头,天顺园九村,2室2厅,94平米,1300
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,1800
20180827,硚口,长丰常码头,长丰城,1室1厅,50平米,1500
20180827,硚口,长丰常码头,电建小区,2室1厅,87平米,1600
20180827,硚口,长丰常码头,天顺园九村,3室2厅,111平米,3000
20180827,硚口,长丰常码头,楚天都市金园,3室2厅,100平米,3500
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,2700
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,100平米,3300
20180827,硚口,长丰常码头,景明花园,2室2厅,85平米,2200
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,12平米,960
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,2室1厅,80平米,2900
20180827,硚口,长丰常码头,楚天都市金园,2室2厅,85平米,2800
20180827,硚口,长丰常码头,华生汉口城市广场北区,2室2厅,78平米,2300
20180827,硚口,长丰常码头,华生汉口城市广场,3室2厅,87平米,2700
20180827,硚口,长丰常码头,天顺园五村,6室2厅,216平米,900
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,100平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,8平米,860
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,78平米,3000
20180827,硚口,长丰常码头,长丰城,2室2厅,88平米,2500
20180827,硚口,长丰常码头,天顺园三村,3室2厅,127平米,3000
20180827,硚口,长丰常码头,天顺园十村,1室1厅,15平米,1150
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,126平米,4000
20180827,硚口,长丰常码头,团结佳兴园,3室2厅,138平米,3000
20180827,硚口,长丰常码头,远洋心汉口,4室1厅,11平米,1130
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,120平米,3000
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,96平米,3500
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,120平米,2400
20180827,硚口,长丰常码头,紫润明园北区,3室1厅,89平米,2400
20180827,硚口,长丰常码头,蓝光林肯公园,3室2厅,101平米,2800
20180827,硚口,长丰常码头,华润翡翠城,2室2厅,82平米,1700
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,97平米,2200
20180827,硚口,长丰常码头,硕实馨园,2室1厅,87平米,2600
20180827,硚口,长丰常码头,楚天都市金园,2室1厅,80平米,2900
20180827,硚口,长丰常码头,长丰城,2室1厅,85平米,2500
20180827,硚口,长丰常码头,丰竹园,3室2厅,105平米,3000
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,120平米,2000
20180827,硚口,长丰常码头,蓝光林肯公园,3室2厅,101平米,2800
20180827,硚口,长丰常码头,天嘉园,2室2厅,110平米,2600
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,9平米,990
20180827,硚口,长丰常码头,紫润明园南区,2室1厅,92平米,2300
20180827,硚口,长丰常码头,华润翡翠城,2室2厅,82平米,1200
20180827,硚口,长丰常码头,天顺园六村,1室0厅,15平米,1000
20180827,硚口,长丰常码头,远洋心汉口二期,3室1厅,78平米,2900
20180827,硚口,长丰常码头,华润翡翠城,2室1厅,80平米,1600
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,120平米,1800
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,119平米,2000
20180827,硚口,长丰常码头,汇丰企业天地,3室2厅,170平米,6800
20180827,硚口,长丰常码头,凯旋佳园,4室2厅,172平米,4650
20180827,硚口,长丰常码头,远洋心汉口,3室1厅,107平米,3300
20180827,硚口,长丰常码头,蓝光林肯公园,3室2厅,124平米,2850
20180827,硚口,长丰常码头,蓝光林肯公园,3室2厅,112平米,1800
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,78平米,2600
20180827,硚口,长丰常码头,华生汉口城市广场北区,2室1厅,78平米,1700
20180827,硚口,长丰常码头,远洋心汉口,1室1厅,28平米,900
20180827,硚口,长丰常码头,天顺园二村,2室1厅,70平米,2100
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,97平米,1500
20180827,硚口,长丰常码头,紫润明园南区,3室1厅,93平米,2800
20180827,硚口,长丰常码头,汇丰企业天地,1室1厅,54平米,1800
20180827,硚口,长丰常码头,远洋心汉口,4室1厅,11平米,1160
20180827,硚口,长丰常码头,天顺园五村,1室0厅,20平米,850
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,97平米,1500
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,93平米,3200
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,108平米,1500
20180827,硚口,长丰常码头,团结佳兴园,3室1厅,103平米,2400
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,97平米,3200
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,120平米,1800
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,128平米,5000
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,9平米,1090
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,120平米,2000
20180827,硚口,长丰常码头,紫润明园南区,4室1厅,92平米,3200
20180827,硚口,长丰常码头,远洋心汉口,2室1厅,76平米,2700
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,108平米,1200
20180827,硚口,长丰常码头,远洋心汉口,4室1厅,7平米,990
20180827,硚口,长丰常码头,汇丰企业天地,2室1厅,56平米,1800
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,110平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,9平米,1190
20180827,硚口,长丰常码头,华润翡翠城,4室2厅,141平米,3500
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,12平米,1030
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,96平米,3200
20180827,硚口,长丰常码头,丰竹园,2室2厅,120平米,3000
20180827,硚口,长丰常码头,常码社区,2室1厅,64平米,1200
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,94平米,2500
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,108平米,2000
20180827,硚口,长丰常码头,华生汉口城市广场北区,3室2厅,87平米,2100
20180827,硚口,长丰常码头,远洋心汉口,4室1厅,6平米,890
20180827,硚口,长丰常码头,远洋心汉口,1室0厅,20平米,1200
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,97平米,2700
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,7平米,930
20180827,硚口,长丰常码头,天顺园五村,2室1厅,108平米,3200
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,99平米,1600
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,9平米,1160
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,3200
20180827,硚口,长丰常码头,2008城市花园,3室2厅,126平米,3000
20180827,硚口,长丰常码头,华生汉口城市广场北区,2室2厅,89平米,2200
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,10平米,1230
20180827,硚口,长丰常码头,天顺园十村,3室2厅,100平米,2100
20180827,硚口,长丰常码头,远洋心汉口,4室1厅,8平米,860
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,127平米,3300
20180827,硚口,长丰常码头,天顺园六村,7室2厅,237平米,5000
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,12平米,1030
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,126平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,7平米,890
20180827,硚口,长丰常码头,长丰城,3室2厅,127平米,2700
20180827,硚口,长丰常码头,天顺园七村,1室2厅,67平米,1800
20180827,硚口,长丰常码头,凯旋佳园,2室2厅,116平米,3000
20180827,硚口,长丰常码头,长丰城,2室1厅,85平米,2300
20180827,硚口,长丰常码头,紫润明园北区,2室1厅,77平米,2000
20180827,硚口,长丰常码头,长丰城,2室2厅,85平米,2400
20180827,硚口,长丰常码头,团结佳兴园,1室0厅,15平米,1000
20180827,硚口,长丰常码头,天顺园三村,3室2厅,129平米,3200
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,89平米,3000
20180827,硚口,长丰常码头,天顺园六村,3室2厅,140平米,2800
20180827,硚口,长丰常码头,紫润明园北区,3室1厅,91平米,2500
20180827,硚口,长丰常码头,2008城市花园,2室2厅,92平米,2700
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,120平米,2000
20180827,硚口,长丰常码头,团结佳兴园,2室2厅,90平米,2700
20180827,硚口,长丰常码头,蓝光林肯公园,3室2厅,111平米,1800
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,10平米,960
20180827,硚口,长丰常码头,远洋心汉口,4室1厅,11平米,1230
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,80平米,3100
20180827,硚口,长丰常码头,天顺园十村,2室2厅,96平米,2400
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,78平米,3200
20180827,硚口,长丰常码头,远洋心汉口二期,2室1厅,78平米,2300
20180827,硚口,长丰常码头,长丰城,3室2厅,127平米,3200
20180827,硚口,长丰常码头,凯旋佳园,1室0厅,25平米,1200
20180827,硚口,长丰常码头,长丰城,2室2厅,88平米,2700
20180827,硚口,长丰常码头,电建小区,3室1厅,117平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,79平米,3000
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,97平米,3200
20180827,硚口,长丰常码头,长丰城,4室2厅,140平米,4000
20180827,硚口,长丰常码头,汇丰企业天地,1室0厅,43平米,2000
20180827,硚口,长丰常码头,华生汉口城市广场,3室2厅,88平米,2500
20180827,硚口,长丰常码头,远洋心汉口二期,3室1厅,94平米,3500
20180827,硚口,长丰常码头,长丰城,2室2厅,89平米,2600
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,118平米,4000
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,94平米,3500
20180827,硚口,长丰常码头,天顺园九村,3室2厅,96平米,2450
20180827,硚口,长丰常码头,天顺园四村,1室0厅,15平米,800
20180827,硚口,长丰常码头,凯旋佳园,2室1厅,75平米,2500
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,80平米,3000
20180827,硚口,长丰常码头,团结佳兴园,3室1厅,110平米,2800
20180827,硚口,长丰常码头,天顺园五村,3室2厅,109平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,79平米,2800
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,2700
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,100平米,3300
20180827,硚口,长丰常码头,景明花园,2室2厅,85平米,2200
20180827,硚口,长丰常码头,远洋心汉口二期,4室1厅,12平米,960
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,2室1厅,80平米,2900
20180827,硚口,长丰常码头,楚天都市金园,2室2厅,85平米,2800
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,2800
20180827,硚口,长丰常码头,华润翡翠城,3室1厅,98平米,3200
20180827,硚口,长丰常码头,凯旋佳园,1室0厅,30平米,1200
20180827,硚口,长丰常码头,天顺园十村,3室1厅,99平米,2600
20180827,硚口,长丰常码头,2008城市花园,3室2厅,120平米,3500
20180827,硚口,长丰常码头,长丰城,2室1厅,84平米,2400
20180827,硚口,长丰常码头,远洋心汉口,3室1厅,7平米,960
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,98平米,1800
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,126平米,4000
20180827,硚口,长丰常码头,团结佳兴园,3室2厅,138平米,3000
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,96平米,4500
20180827,硚口,长丰常码头,远洋心汉口,3室1厅,94平米,2300
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,98平米,3000
20180827,硚口,长丰常码头,汇丰企业天地,1室0厅,43平米,2000
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,94平米,3500
20180827,硚口,长丰常码头,天顺园四村,1室0厅,15平米,800
20180827,硚口,长丰常码头,凯旋佳园,2室1厅,75平米,2500
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,80平米,3000
20180827,硚口,长丰常码头,天顺园一村,2室1厅,73平米,2000
20180827,硚口,长丰常码头,汇丰企业天地,1室0厅,43平米,2000
20180827,硚口,长丰常码头,天嘉园,4室2厅,170平米,4800
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,120平米,3000
20180827,硚口,长丰常码头,天顺园四村,3室2厅,124平米,2500
20180827,硚口,长丰常码头,华生汉口城市广场北区,2室2厅,78平米,2200
20180827,硚口,长丰常码头,天顺园九村,2室2厅,90平米,2500
20180827,硚口,长丰常码头,远洋心汉口,1室0厅,15平米,1200
20180827,硚口,长丰常码头,团结佳兴园,3室1厅,110平米,2800
20180827,硚口,长丰常码头,天顺园五村,3室2厅,109平米,3000
20180827,硚口,长丰常码头,远洋心汉口二期,3室1厅,94平米,3500
20180827,硚口,长丰常码头,长丰城,2室2厅,89平米,2600
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,118平米,4000
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,94平米,3500
20180827,硚口,长丰常码头,天顺园九村,3室2厅,96平米,2450
20180827,硚口,长丰常码头,天顺园六村,3室2厅,135平米,2800
20180827,硚口,长丰常码头,天顺园五村,2室2厅,103平米,2600
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,96平米,3100
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,93平米,3200
20180827,硚口,长丰常码头,电建小区,3室1厅,114平米,2400
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,99平米,3500
20180827,硚口,长丰常码头,紫润明园南区,3室2厅,93平米,2000
20180827,硚口,长丰常码头,长丰城,2室1厅,85平米,2500
20180827,硚口,长丰常码头,天顺园二村,2室2厅,95平米,2000
20180827,硚口,长丰常码头,天顺园九村,2室1厅,95平米,2500
20180827,硚口,长丰常码头,天顺园九村,2室1厅,75平米,2200
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,93平米,3800
20180827,硚口,长丰常码头,天顺园十村,2室2厅,100平米,2300
20180827,硚口,长丰常码头,长丰城,2室2厅,88平米,2600
20180827,硚口,长丰常码头,天顺园二村,2室1厅,91平米,2300
20180827,硚口,长丰常码头,蓝光林肯公园,1室0厅,102平米,1000
20180827,硚口,长丰常码头,楚天都市金园,4室2厅,145平米,6000
20180827,硚口,长丰常码头,长丰城,4室2厅,135平米,3900
20180827,硚口,长丰常码头,天顺园四村,2室2厅,110平米,2500
20180827,硚口,长丰常码头,景明花园,3室2厅,121平米,2400
20180827,硚口,长丰常码头,长丰城,2室1厅,85平米,2500
20180827,硚口,长丰常码头,华生汉口城市广场北区,2室2厅,78平米,2200
20180827,硚口,长丰常码头,天顺园九村,2室2厅,90平米,2500
20180827,硚口,长丰常码头,远洋心汉口,1室0厅,15平米,1200
20180827,硚口,长丰常码头,天顺园二村,2室1厅,91平米,2300
20180827,硚口,长丰常码头,蓝光林肯公园,1室0厅,102平米,1000
20180827,硚口,长丰常码头,楚天都市金园,4室2厅,145平米,6000
20180827,硚口,长丰常码头,长丰城,4室2厅,135平米,3900
20180827,硚口,长丰常码头,天顺园四村,2室2厅,110平米,2500
20180827,硚口,长丰常码头,天顺园六村,3室2厅,135平米,2800
20180827,硚口,长丰常码头,天顺园五村,2室2厅,103平米,2600
20180827,硚口,长丰常码头,华润翡翠城,3室2厅,96平米,3100
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,93平米,3200
20180827,硚口,长丰常码头,电建小区,3室1厅,114平米,2400
20180827,硚口,长丰常码头,远洋心汉口二期,3室2厅,99平米,3500
20180827,硚口,长丰常码头,紫润明园南区,3室2厅,93平米,2000
20180827,硚口,长丰常码头,汇丰企业天地,1室1厅,50平米,1800
